task_run__calibration,task_run__created,task_run__finish_time,task_run__id,task_run__info,task_run__project_id,task_run__task_id,task_run__timeout,task_run__user_id,task_run__user_ip,task_runinfo__Days_Since_Last_Inspection,task_runinfo__Facility_Name,task_runinfo__Facility_State,task_runinfo__Facility_Street,task_runinfo__X_id,task_runinfo__area,task_runinfo__certain,task_runinfo__multiple,task_runinfo__skip,task_runinfo__task_id
None,2014-04-11T18:04:32.782342,2014-04-11T18:04:32.782360,629909,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714d)"", ""task_id"": 501702, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""AMHERST LANDFILL - NEW"", ""area"": [{""area"": 130182.88610264233, ""id"": ""OpenLayers_Feature_Vector_476"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.48049664550817,42.35633111928381],[-72.47955250793562,42.358677845711675],[-72.4769775872807,42.3603902664441],[-72.47611928039632,42.35766305584917],[-72.47714924865792,42.354808871498996],[-72.47757840210058,42.35506258202415],[-72.48049664550817,42.35633111928381]]]}""}], ""Days_Since_Last_Inspection"": ""3266"", ""certain"": -1, ""Facility_Street"": ""740 BELCHERTOWN RD"", ""multiple"": 0}",1402,501702,None,4039,None,3266,AMHERST LANDFILL - NEW,MA,740 BELCHERTOWN RD,ObjectID(52605256cdc3fd11fee7714d),"[{u'area': 130182.88610264233, u'id': u'OpenLayers_Feature_Vector_476', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.48049664550817,42.35633111928381],[-72.47955250793562,42.358677845711675],[-72.4769775872807,42.3603902664441],[-72.47611928039632,42.35766305584917],[-72.47714924865792,42.354808871498996],[-72.47757840210058,42.35506258202415],[-72.48049664550817,42.35633111928381]]]}'}]",-1,0,0,501702
None,2014-04-11T18:04:40.233938,2014-04-11T18:04:40.233955,629910,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714e)"", ""task_id"": 501703, ""Facility_State"": ""CT"", ""skip"": 0, ""Facility_Name"": ""ASTI WASTE SYSTEMS"", ""area"": [{""area"": 322777.50000784686, ""id"": ""OpenLayers_Feature_Vector_897"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-73.42830606613178,41.545554587968624],[-73.42474409255976,41.546148788091806],[-73.42452951583799,41.547128403398254],[-73.42628904495217,41.54993869280961],[-73.42837043914813,41.55019562746048],[-73.42796274337731,41.55213866269749],[-73.43139597091661,41.552700686793685],[-73.43244739685005,41.55249193555659],[-73.43268343124362,41.55176932991645],[-73.43122430953937,41.54698387092573],[-73.42997976455689,41.54679116045982],[-73.42933603439339,41.546919634167814],[-73.42830606613178,41.545554587968624]]]}""}], ""Days_Since_Last_Inspection"": ""9254"", ""certain"": -1, ""Facility_Street"": ""182-2 DANBURY RD"", ""multiple"": 0}",1402,501703,None,4038,None,9254,ASTI WASTE SYSTEMS,CT,182-2 DANBURY RD,ObjectID(52605256cdc3fd11fee7714e),"[{u'area': 322777.50000784686, u'id': u'OpenLayers_Feature_Vector_897', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-73.42830606613178,41.545554587968624],[-73.42474409255976,41.546148788091806],[-73.42452951583799,41.547128403398254],[-73.42628904495217,41.54993869280961],[-73.42837043914813,41.55019562746048],[-73.42796274337731,41.55213866269749],[-73.43139597091661,41.552700686793685],[-73.43244739685005,41.55249193555659],[-73.43268343124362,41.55176932991645],[-73.43122430953937,41.54698387092573],[-73.42997976455689,41.54679116045982],[-73.42933603439339,41.546919634167814],[-73.42830606613178,41.545554587968624]]]}'}]",-1,0,0,501703
None,2014-04-11T18:04:41.945349,2014-04-11T18:04:41.945372,629911,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714d)"", ""task_id"": 501702, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""AMHERST LANDFILL - NEW"", ""area"": 0, ""Days_Since_Last_Inspection"": ""3266"", ""certain"": -1, ""Facility_Street"": ""740 BELCHERTOWN RD"", ""multiple"": 0}",1402,501702,None,None,216.165.95.75,3266,AMHERST LANDFILL - NEW,MA,740 BELCHERTOWN RD,ObjectID(52605256cdc3fd11fee7714d),0,-1,0,1,501702
None,2014-04-11T18:04:43.865085,2014-04-11T18:04:43.865104,629912,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714c)"", ""task_id"": 501701, ""Facility_State"": ""RI"", ""skip"": 0, ""Facility_Name"": ""AMERICAN DISPOSAL INC"", ""area"": [{""area"": 1310087.3592616913, ""id"": ""OpenLayers_Feature_Vector_374"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-71.54268930694514,41.8077355489779],[-71.54526422760007,41.802233291241606],[-71.51839922210637,41.80613610416562],[-71.53436373016316,41.81278953212591],[-71.5369386508172,41.81240569929658],[-71.54268930694514,41.8077355489779]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""23 GREEN HILL RD"", ""multiple"": 0}",1402,501701,None,4013,None,never,AMERICAN DISPOSAL INC,RI,23 GREEN HILL RD,ObjectID(52605256cdc3fd11fee7714c),"[{u'area': 1310087.3592616913, u'id': u'OpenLayers_Feature_Vector_374', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-71.54268930694514,41.8077355489779],[-71.54526422760007,41.802233291241606],[-71.51839922210637,41.80613610416562],[-71.53436373016316,41.81278953212591],[-71.5369386508172,41.81240569929658],[-71.54268930694514,41.8077355489779]]]}'}]",-1,0,0,501701
None,2014-04-11T18:05:02.084974,2014-04-11T18:05:02.084991,629913,"{""X_id"": ""ObjectID(52605256cdc3fd11fee77151)"", ""task_id"": 501706, ""Facility_State"": ""NH"", ""skip"": ""1"", ""Facility_Name"": ""BEDFORD TRANSFER STATION TOWN OF"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""77 CHUBBUCK RD"", ""multiple"": 0}",1402,501706,None,None,216.165.95.69,never,BEDFORD TRANSFER STATION TOWN OF,NH,77 CHUBBUCK RD,ObjectID(52605256cdc3fd11fee77151),0,-1,0,1,501706
None,2014-04-11T18:05:15.368581,2014-04-11T18:05:15.368596,629914,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77152)"", ""task_id"": 501707, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""BERKLEY TOWN OF"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""3 NORTH MAIN ST REAR"", ""multiple"": 0}",1402,501707,None,None,216.165.95.69,never,BERKLEY TOWN OF,MA,3 NORTH MAIN ST REAR,ObjectID(52605257cdc3fd11fee77152),0,-1,0,1,501707
None,2014-04-11T18:05:28.836109,2014-04-11T18:05:28.836126,629915,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714f)"", ""task_id"": 501704, ""Facility_State"": ""CT"", ""skip"": 0, ""Facility_Name"": ""AUTO WASTE PAC CO"", ""area"": [{""area"": 209584.06523898686, ""id"": ""OpenLayers_Feature_Vector_1155"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.59638938357372,41.84450527897273],[-72.59553107668934,41.844824979480016],[-72.59452256609956,41.8463435350734],[-72.59323510577254,41.846327550464956],[-72.58945855547967,41.845688162869784],[-72.58829984118533,41.84456921920171],[-72.58718404223465,41.844201562011534],[-72.58754882266095,41.843018650630036],[-72.58806380679177,41.84252310017289],[-72.58920106341425,41.84274689762877],[-72.58978042056141,41.84258704238338],[-72.59029540469221,41.84292273793794],[-72.59138974597018,41.84306660692215],[-72.59278449465808,41.843258431731265],[-72.593192190428,41.842954708850826],[-72.59553107668934,41.84348222661525],[-72.59638938357372,41.84450527897273]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""665 NUTMEG RD"", ""multiple"": 0}",1402,501704,None,4038,None,never,AUTO WASTE PAC CO,CT,665 NUTMEG RD,ObjectID(52605256cdc3fd11fee7714f),"[{u'area': 209584.06523898686, u'id': u'OpenLayers_Feature_Vector_1155', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.59638938357372,41.84450527897273],[-72.59553107668934,41.844824979480016],[-72.59452256609956,41.8463435350734],[-72.59323510577254,41.846327550464956],[-72.58945855547967,41.845688162869784],[-72.58829984118533,41.84456921920171],[-72.58718404223465,41.844201562011534],[-72.58754882266095,41.843018650630036],[-72.58806380679177,41.84252310017289],[-72.58920106341425,41.84274689762877],[-72.58978042056141,41.84258704238338],[-72.59029540469221,41.84292273793794],[-72.59138974597018,41.84306660692215],[-72.59278449465808,41.843258431731265],[-72.593192190428,41.842954708850826],[-72.59553107668934,41.84348222661525],[-72.59638938357372,41.84450527897273]]]}'}]",-1,0,0,501704
None,2014-04-11T18:05:34.095036,2014-04-11T18:05:34.095053,629916,"{""X_id"": ""ObjectID(52605256cdc3fd11fee77150)"", ""task_id"": 501705, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""BARRE RECYCLING & TRANSFER CENTER"", ""area"": 0, ""Days_Since_Last_Inspection"": ""2810"", ""certain"": -1, ""Facility_Street"": ""72 BARRE DEPOT RD"", ""multiple"": 0}",1402,501705,None,4038,None,2810,BARRE RECYCLING & TRANSFER CENTER,MA,72 BARRE DEPOT RD,ObjectID(52605256cdc3fd11fee77150),0,-1,0,1,501705
None,2014-04-11T18:05:37.815623,2014-04-11T18:05:37.815642,629917,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714d)"", ""task_id"": 501702, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""AMHERST LANDFILL - NEW"", ""area"": [{""area"": 4415221.445286161, ""id"": ""OpenLayers_Feature_Vector_537"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.51736092620895,42.366351663453386],[-72.51924920135494,42.351954557518745],[-72.49101090484606,42.34599179456058],[-72.49779152923561,42.37218567450089],[-72.49959397369435,42.371361336247375],[-72.51736092620895,42.366351663453386]]]}""}], ""Days_Since_Last_Inspection"": ""3266"", ""certain"": ""0"", ""Facility_Street"": ""740 BELCHERTOWN RD"", ""multiple"": 0}",1402,501702,None,4013,None,3266,AMHERST LANDFILL - NEW,MA,740 BELCHERTOWN RD,ObjectID(52605256cdc3fd11fee7714d),"[{u'area': 4415221.445286161, u'id': u'OpenLayers_Feature_Vector_537', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.51736092620895,42.366351663453386],[-72.51924920135494,42.351954557518745],[-72.49101090484606,42.34599179456058],[-72.49779152923561,42.37218567450089],[-72.49959397369435,42.371361336247375],[-72.51736092620895,42.366351663453386]]]}'}]",0,0,0,501702
None,2014-04-11T18:05:50.910207,2014-04-11T18:05:50.910225,629918,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714e)"", ""task_id"": 501703, ""Facility_State"": ""CT"", ""skip"": 0, ""Facility_Name"": ""ASTI WASTE SYSTEMS"", ""area"": [{""area"": 296552.42990306835, ""id"": ""OpenLayers_Feature_Vector_815"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-73.43252119001279,41.5523933756326],[-73.43106206830855,41.54715830853059],[-73.42930253919525,41.54677288806353],[-73.42805799421187,41.545616612878796],[-73.42471059736164,41.54632322794903],[-73.42522558149243,41.548186085208094],[-73.42642721113128,41.54998465508002],[-73.42853006299814,41.55027370628519],[-73.42801507886733,41.55207221807767],[-73.43161996778387,41.55271453159193],[-73.43252119001279,41.5523933756326]]]}""}], ""Days_Since_Last_Inspection"": ""9254"", ""certain"": -1, ""Facility_Street"": ""182-2 DANBURY RD"", ""multiple"": 0}",1402,501703,None,4039,None,9254,ASTI WASTE SYSTEMS,CT,182-2 DANBURY RD,ObjectID(52605256cdc3fd11fee7714e),"[{u'area': 296552.42990306835, u'id': u'OpenLayers_Feature_Vector_815', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-73.43252119001279,41.5523933756326],[-73.43106206830855,41.54715830853059],[-73.42930253919525,41.54677288806353],[-73.42805799421187,41.545616612878796],[-73.42471059736164,41.54632322794903],[-73.42522558149243,41.548186085208094],[-73.42642721113128,41.54998465508002],[-73.42853006299814,41.55027370628519],[-73.42801507886733,41.55207221807767],[-73.43161996778387,41.55271453159193],[-73.43252119001279,41.5523933756326]]]}'}]",-1,0,0,501703
None,2014-04-11T18:06:03.888279,2014-04-11T18:06:03.888294,629919,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77153)"", ""task_id"": 501708, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""BERNARDSTON TOWN OF LANDFILL"", ""area"": [{""area"": 226576.4431810572, ""id"": ""OpenLayers_Feature_Vector_1489"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.62735577909812,42.53073656340728],[-72.62649747221376,42.526546116624104],[-72.62293549864174,42.5259610130096],[-72.62194844572467,42.52575543476333],[-72.62093993513487,42.5259610130096],[-72.62154074995385,42.52997755993246],[-72.6240083822479,42.53070493844643],[-72.62735577909812,42.53073656340728]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""NELSON RD"", ""multiple"": 0}",1402,501708,None,None,216.165.95.69,never,BERNARDSTON TOWN OF LANDFILL,MA,NELSON RD,ObjectID(52605257cdc3fd11fee77153),"[{u'area': 226576.4431810572, u'id': u'OpenLayers_Feature_Vector_1489', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.62735577909812,42.53073656340728],[-72.62649747221376,42.526546116624104],[-72.62293549864174,42.5259610130096],[-72.62194844572467,42.52575543476333],[-72.62093993513487,42.5259610130096],[-72.62154074995385,42.52997755993246],[-72.6240083822479,42.53070493844643],[-72.62735577909812,42.53073656340728]]]}'}]",-1,0,0,501708
None,2014-04-11T18:06:11.665740,2014-04-11T18:06:11.665759,629920,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714e)"", ""task_id"": 501703, ""Facility_State"": ""CT"", ""skip"": 0, ""Facility_Name"": ""ASTI WASTE SYSTEMS"", ""area"": [{""area"": 142641.35479935652, ""id"": ""OpenLayers_Feature_Vector_700"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-73.41489502105719,41.555880045380384],[-73.41369339141835,41.56024739411603],[-73.4106034866335,41.55986205168735],[-73.41120430145247,41.555109306144175],[-73.41180511627145,41.555558905148665],[-73.41489502105719,41.555880045380384]]]}""}], ""Days_Since_Last_Inspection"": ""9254"", ""certain"": ""0"", ""Facility_Street"": ""182-2 DANBURY RD"", ""multiple"": 0}",1402,501703,None,4013,None,9254,ASTI WASTE SYSTEMS,CT,182-2 DANBURY RD,ObjectID(52605256cdc3fd11fee7714e),"[{u'area': 142641.35479935652, u'id': u'OpenLayers_Feature_Vector_700', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-73.41489502105719,41.555880045380384],[-73.41369339141835,41.56024739411603],[-73.4106034866335,41.55986205168735],[-73.41120430145247,41.555109306144175],[-73.41180511627145,41.555558905148665],[-73.41489502105719,41.555880045380384]]]}'}]",0,0,0,501703
None,2014-04-11T18:06:13.578045,2014-04-11T18:06:13.578061,629921,"{""X_id"": ""ObjectID(52605256cdc3fd11fee77151)"", ""task_id"": 501706, ""Facility_State"": ""NH"", ""skip"": ""1"", ""Facility_Name"": ""BEDFORD TRANSFER STATION TOWN OF"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""77 CHUBBUCK RD"", ""multiple"": 0}",1402,501706,None,4038,None,never,BEDFORD TRANSFER STATION TOWN OF,NH,77 CHUBBUCK RD,ObjectID(52605256cdc3fd11fee77151),0,-1,0,1,501706
None,2014-04-11T18:06:37.649886,2014-04-11T18:06:37.649900,629922,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714d)"", ""task_id"": 501702, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""AMHERST LANDFILL - NEW"", ""area"": [{""area"": 108880.99031253082, ""id"": ""OpenLayers_Feature_Vector_1043"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.47937011772203,42.35585542081131],[-72.47735309654244,42.35518943690134],[-72.4766664510344,42.35569685385406],[-72.476301670609,42.357282505424315],[-72.47613000923178,42.358503429869415],[-72.47673082405076,42.3595657733979],[-72.47696685844434,42.3602951331826],[-72.47771787696873,42.360136577428015],[-72.478189945755,42.35945478312278],[-72.47928428703297,42.35844000580729],[-72.47990655952465,42.35767891206593],[-72.48001384788553,42.35740935582178],[-72.47994947486919,42.35737764324624],[-72.47859764152582,42.356886096282786],[-72.47937011772203,42.35585542081131]]]}""}], ""Days_Since_Last_Inspection"": ""3266"", ""certain"": ""1"", ""Facility_Street"": ""740 BELCHERTOWN RD"", ""multiple"": 0}",1402,501702,None,5,None,3266,AMHERST LANDFILL - NEW,MA,740 BELCHERTOWN RD,ObjectID(52605256cdc3fd11fee7714d),"[{u'area': 108880.99031253082, u'id': u'OpenLayers_Feature_Vector_1043', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.47937011772203,42.35585542081131],[-72.47735309654244,42.35518943690134],[-72.4766664510344,42.35569685385406],[-72.476301670609,42.357282505424315],[-72.47613000923178,42.358503429869415],[-72.47673082405076,42.3595657733979],[-72.47696685844434,42.3602951331826],[-72.47771787696873,42.360136577428015],[-72.478189945755,42.35945478312278],[-72.47928428703297,42.35844000580729],[-72.47990655952465,42.35767891206593],[-72.48001384788553,42.35740935582178],[-72.47994947486919,42.35737764324624],[-72.47859764152582,42.356886096282786],[-72.47937011772203,42.35585542081131]]]}'}]",1,0,0,501702
None,2014-04-11T18:06:37.674897,2014-04-11T18:06:37.674913,629923,"{""X_id"": ""ObjectID(52605257cdc3fd11fee77152)"", ""task_id"": 501707, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""BERKLEY TOWN OF"", ""area"": 0, ""Days_Since_Last_Inspection"": ""never"", ""certain"": -1, ""Facility_Street"": ""3 NORTH MAIN ST REAR"", ""multiple"": 0}",1402,501707,None,4038,None,never,BERKLEY TOWN OF,MA,3 NORTH MAIN ST REAR,ObjectID(52605257cdc3fd11fee77152),0,-1,0,1,501707
None,2014-04-11T18:06:52.049024,2014-04-11T18:06:52.049041,629924,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714d)"", ""task_id"": 501702, ""Facility_State"": ""MA"", ""skip"": 0, ""Facility_Name"": ""AMHERST LANDFILL - NEW"", ""area"": [{""area"": 145611.82252135134, ""id"": ""OpenLayers_Feature_Vector_865"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.48280549115868,42.356390422860635],[-72.48349599889064,42.35575013240591],[-72.48451781313186,42.354119090589286],[-72.48431353567476,42.35318287996394],[-72.48529458112455,42.352639288156055],[-72.4852126126603,42.351491512674556],[-72.48374147471263,42.350132168845874],[-72.4829239379285,42.35067578330506],[-72.48333249153383,42.351642477870314],[-72.48153433756275,42.353545377708635],[-72.48059406352297,42.35381717076517],[-72.47989926399451,42.35439119861604],[-72.48034901596472,42.35535751955976],[-72.48267846210653,42.35644496937607],[-72.48280549115868,42.356390422860635]]]}""}, {""area"": 95252.16194565581, ""id"": ""OpenLayers_Feature_Vector_956"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.47916369436581,42.35602191592835],[-72.47748785069731,42.35526681857058],[-72.47650680655637,42.35611261582707],[-72.47601671405937,42.358075950344784],[-72.47748785069731,42.36012960116899],[-72.47842812735656,42.35889126672506],[-72.47928643162147,42.35858936934278],[-72.48002200125108,42.35753208342427],[-72.47838692768285,42.35707922725459],[-72.47916369436581,42.35605236038626],[-72.47916369436581,42.35602191592835]]]}""}], ""Days_Since_Last_Inspection"": ""3266"", ""certain"": -1, ""Facility_Street"": ""740 BELCHERTOWN RD"", ""multiple"": 0}",1402,501702,None,None,216.165.95.70,3266,AMHERST LANDFILL - NEW,MA,740 BELCHERTOWN RD,ObjectID(52605256cdc3fd11fee7714d),"[{u'area': 145611.82252135134, u'id': u'OpenLayers_Feature_Vector_865', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.48280549115868,42.356390422860635],[-72.48349599889064,42.35575013240591],[-72.48451781313186,42.354119090589286],[-72.48431353567476,42.35318287996394],[-72.48529458112455,42.352639288156055],[-72.4852126126603,42.351491512674556],[-72.48374147471263,42.350132168845874],[-72.4829239379285,42.35067578330506],[-72.48333249153383,42.351642477870314],[-72.48153433756275,42.353545377708635],[-72.48059406352297,42.35381717076517],[-72.47989926399451,42.35439119861604],[-72.48034901596472,42.35535751955976],[-72.48267846210653,42.35644496937607],[-72.48280549115868,42.356390422860635]]]}'}, {u'area': 95252.16194565581, u'id': u'OpenLayers_Feature_Vector_956', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.47916369436581,42.35602191592835],[-72.47748785069731,42.35526681857058],[-72.47650680655637,42.35611261582707],[-72.47601671405937,42.358075950344784],[-72.47748785069731,42.36012960116899],[-72.47842812735656,42.35889126672506],[-72.47928643162147,42.35858936934278],[-72.48002200125108,42.35753208342427],[-72.47838692768285,42.35707922725459],[-72.47916369436581,42.35605236038626],[-72.47916369436581,42.35602191592835]]]}'}]",-1,0,0,501702
None,2014-04-11T18:07:03.159421,2014-04-11T18:07:03.159439,629925,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714e)"", ""task_id"": 501703, ""Facility_State"": ""CT"", ""skip"": ""1"", ""Facility_Name"": ""ASTI WASTE SYSTEMS"", ""area"": 0, ""Days_Since_Last_Inspection"": ""9254"", ""certain"": -1, ""Facility_Street"": ""182-2 DANBURY RD"", ""multiple"": 0}",1402,501703,None,None,216.165.95.75,9254,ASTI WASTE SYSTEMS,CT,182-2 DANBURY RD,ObjectID(52605256cdc3fd11fee7714e),0,-1,0,1,501703
None,2014-04-11T18:07:11.608610,2014-04-11T18:07:11.608629,629926,"{""X_id"": ""ObjectID(52605256cdc3fd11fee7714f)"", ""task_id"": 501704, ""Facility_State"": ""CT"", ""skip"": 0, ""Facility_Name"": ""AUTO WASTE PAC CO"", ""area"": [{""area"": 1861030.2311010347, ""id"": ""OpenLayers_Feature_Vector_877"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-72.61194619586239,41.818396342583995],[-72.61065873553538,41.83483358358669],[-72.5938359205933,41.84046092963802],[-72.60559472491458,41.81871617351756],[-72.60602387835722,41.81878013951313],[-72.61194619586239,41.818396342583995]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""0"", ""Facility_Street"": ""665 NUTMEG RD"", ""multiple"": 0}",1402,501704,None,4013,None,never,AUTO WASTE PAC CO,CT,665 NUTMEG RD,ObjectID(52605256cdc3fd11fee7714f),"[{u'area': 1861030.2311010347, u'id': u'OpenLayers_Feature_Vector_877', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-72.61194619586239,41.818396342583995],[-72.61065873553538,41.83483358358669],[-72.5938359205933,41.84046092963802],[-72.60559472491458,41.81871617351756],[-72.60602387835722,41.81878013951313],[-72.61194619586239,41.818396342583995]]]}'}]",0,0,0,501704
None,2014-04-11T18:07:21.857356,2014-04-11T18:07:21.857375,629927,"{""X_id"": ""ObjectID(52605256cdc3fd11fee77150)"", ""task_id"": 501705, ""Facility_State"": ""MA"", ""skip"": ""1"", ""Facility_Name"": ""BARRE RECYCLING & TRANSFER CENTER"", ""area"": 0, ""Days_Since_Last_Inspection"": ""2810"", ""certain"": -1, ""Facility_Street"": ""72 BARRE DEPOT RD"", ""multiple"": 0}",1402,501705,None,4013,None,2810,BARRE RECYCLING & TRANSFER CENTER,MA,72 BARRE DEPOT RD,ObjectID(52605256cdc3fd11fee77150),0,-1,0,1,501705
None,2014-04-11T18:08:01.597617,2014-04-11T18:08:01.597638,629928,"{""X_id"": ""ObjectID(52605256cdc3fd11fee77151)"", ""task_id"": 501706, ""Facility_State"": ""NH"", ""skip"": 0, ""Facility_Name"": ""BEDFORD TRANSFER STATION TOWN OF"", ""area"": [{""area"": 197804.35178944096, ""id"": ""OpenLayers_Feature_Vector_1158"", ""area_geometry"": ""{\""type\"":\""Polygon\"",\""coordinates\"":[[[-71.50944063995304,42.97301944539707],[-71.5034324917597,42.971826230981414],[-71.50652239654544,42.967304366271534],[-71.5097839627075,42.969628143825325],[-71.51004145477292,42.96975375092142],[-71.50944063995304,42.97301944539707]]]}""}], ""Days_Since_Last_Inspection"": ""never"", ""certain"": ""0"", ""Facility_Street"": ""77 CHUBBUCK RD"", ""multiple"": 0}",1402,501706,None,4013,None,never,BEDFORD TRANSFER STATION TOWN OF,NH,77 CHUBBUCK RD,ObjectID(52605256cdc3fd11fee77151),"[{u'area': 197804.35178944096, u'id': u'OpenLayers_Feature_Vector_1158', u'area_geometry': u'{""type"":""Polygon"",""coordinates"":[[[-71.50944063995304,42.97301944539707],[-71.5034324917597,42.971826230981414],[-71.50652239654544,42.967304366271534],[-71.5097839627075,42.969628143825325],[-71.51004145477292,42.96975375092142],[-71.50944063995304,42.97301944539707]]]}'}]",0,0,0,501706
